key,fork_name,fork_idx,jagt_idx,cp_best_idx,cp_orig_idx,kb_idx,cp_best_steady,cp_best_false_unsteady,cp_best_abs_err,cp_best_signed_err,cp_orig_steady,cp_orig_false_unsteady,cp_orig_abs_err,cp_orig_signed_err,kb_steady,kb_false_unsteady,kb_abs_err,kb_signed_err
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params#configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml.json_0,apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params#configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml.json,0,184,18,2,15,True,False,166.0,-166.0,True,False,182.0,-182.0,True,False,169.0,-169.0
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#.json_0,eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#.json,0,34,38,4,15,True,False,4.0,4.0,True,False,30.0,-30.0,True,False,19.0,-19.0
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#.json_0,openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#.json,0,2047,264,295,465,True,False,1783.0,-1783.0,True,False,1752.0,-1752.0,True,False,1582.0,-1582.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2.json,0,254,0,0,57,True,False,254.0,-254.0,True,False,254.0,-254.0,True,False,197.0,-197.0
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10.json_0,prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10.json,0,9,2,2,15,True,False,7.0,-7.0,True,False,7.0,-7.0,True,False,6.0,6.0
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String.json_0,h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String.json,0,428,158,158,15,True,False,270.0,-270.0,True,False,270.0,-270.0,True,False,413.0,-413.0
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measurePagingIteratorWithoutRepeat#.json_0,crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measurePagingIteratorWithoutRepeat#.json,0,2358,0,0,2,True,False,2358.0,-2358.0,True,False,2358.0,-2358.0,True,False,2356.0,-2356.0
crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupingOnNumericDocValues#.json_0,crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupingOnNumericDocValues#.json,0,107,0,0,0,True,False,107.0,-107.0,True,False,107.0,-107.0,True,False,107.0,-107.0
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000.json_0,h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000.json,0,380,0,0,2066,True,False,380.0,-380.0,True,False,380.0,-380.0,True,False,1686.0,1686.0
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDeltaSteppingComplete#numOfVertices=2000.json_0,jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDeltaSteppingComplete#numOfVertices=2000.json,0,273,0,0,15,True,False,273.0,-273.0,True,False,273.0,-273.0,True,False,258.0,-258.0
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock#.json_0,apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock#.json,0,392,25,-1,15,True,False,367.0,-367.0,False,True,,,True,False,377.0,-377.0
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10.json_0,protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10.json,0,149,137,137,15,True,False,12.0,-12.0,True,False,12.0,-12.0,True,False,134.0,-134.0
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String.json_0,h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String.json,0,208,193,212,15,True,False,15.0,-15.0,True,False,4.0,4.0,True,False,193.0,-193.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.testAddVAddEWithPropsChained#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.testAddVAddEWithPropsChained#.json,0,846,0,2025,49,True,False,846.0,-846.0,True,False,1179.0,1179.0,True,False,797.0,-797.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=longChain::5803.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=longChain::5803.json,0,743,253,509,15,True,False,490.0,-490.0,True,False,234.0,-234.0,True,False,728.0,-728.0
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=3&size=3.json_0,eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=3&size=3.json,0,345,0,18,15,True,False,345.0,-345.0,True,False,327.0,-327.0,True,False,330.0,-330.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=medium::544.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=medium::544.json,0,499,21,21,15,True,False,478.0,-478.0,True,False,478.0,-478.0,True,False,484.0,-484.0
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeHashInnerJoin#.json_0,crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeHashInnerJoin#.json,0,422,73,2,15,True,False,349.0,-349.0,True,False,420.0,-420.0,True,False,407.0,-407.0
netty__netty#io.netty.microbench.headers.HeadersBenchmark.httpIterate#exampleHeader=TWENTYTWO.json_0,netty__netty#io.netty.microbench.headers.HeadersBenchmark.httpIterate#exampleHeader=TWENTYTWO.json,0,240,0,0,669,True,False,240.0,-240.0,True,False,240.0,-240.0,True,False,429.0,429.0
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=10&valueType=Integer.json_0,h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=10&valueType=Integer.json,0,6,5,252,15,True,False,1.0,-1.0,True,False,246.0,246.0,True,False,9.0,9.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#.json,0,318,10,310,310,True,False,308.0,-308.0,True,False,8.0,-8.0,True,False,8.0,-8.0
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1.json_0,prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1.json,0,1055,0,1,15,True,False,1055.0,-1055.0,True,False,1054.0,-1054.0,True,False,1040.0,-1040.0
h2oai__h2o-3#hex.AUCBuilderBench.perRow#nBins=40&nObs=1000.json_0,h2oai__h2o-3#hex.AUCBuilderBench.perRow#nBins=40&nObs=1000.json,0,544,0,0,2,True,False,544.0,-544.0,True,False,544.0,-544.0,True,False,542.0,-542.0
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100.json_0,netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100.json,0,696,0,0,0,True,False,696.0,-696.0,True,False,696.0,-696.0,True,False,696.0,-696.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#.json,0,302,159,282,15,True,False,143.0,-143.0,True,False,20.0,-20.0,True,False,287.0,-287.0
yellowstonegames__SquidLib#squidpony.performance.WorldBenchmark.measureFast#.json_0,yellowstonegames__SquidLib#squidpony.performance.WorldBenchmark.measureFast#.json,0,2688,0,0,15,True,False,2688.0,-2688.0,True,False,2688.0,-2688.0,True,False,2673.0,-2673.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5.json,0,528,0,0,384,True,False,528.0,-528.0,True,False,528.0,-528.0,True,False,144.0,-144.0
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#.json_0,imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#.json,0,1557,1550,1550,1554,True,False,7.0,-7.0,True,False,7.0,-7.0,True,False,3.0,-3.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=10.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=10.json,0,12,24,280,7,True,False,12.0,12.0,True,False,268.0,268.0,True,False,5.0,-5.0
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder#.json_0,openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder#.json,0,493,434,477,477,True,False,59.0,-59.0,True,False,16.0,-16.0,True,False,16.0,-16.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152.json,0,322,4,-1,15,True,False,318.0,-318.0,False,True,,,True,False,307.0,-307.0
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean.json_0,h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean.json,0,171,166,2416,70,True,False,5.0,-5.0,True,False,2245.0,2245.0,True,False,101.0,-101.0
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#.json_0,prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#.json,0,243,1,1,15,True,False,242.0,-242.0,True,False,242.0,-242.0,True,False,228.0,-228.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.clear#size=100.json_0,hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.clear#size=100.json,0,499,0,0,439,True,False,499.0,-499.0,True,False,499.0,-499.0,True,False,60.0,-60.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH.json,0,511,0,0,404,True,False,511.0,-511.0,True,False,511.0,-511.0,True,False,107.0,-107.0
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=1.json_0,protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=1.json,0,172,192,1384,193,True,False,20.0,20.0,True,False,1212.0,1212.0,True,False,21.0,21.0
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#.json_0,prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#.json,0,437,0,1,15,True,False,437.0,-437.0,True,False,436.0,-436.0,True,False,422.0,-422.0
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=SNAPPY&maxBatchSize=500&messageSize=100&messageVersion=2.json_0,apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=SNAPPY&maxBatchSize=500&messageSize=100&messageVersion=2.json,0,787,1914,2331,0,True,False,1127.0,1127.0,True,False,1544.0,1544.0,True,False,787.0,-787.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithPNG#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithPNG#.json,0,20,32,32,15,True,False,12.0,12.0,True,False,12.0,12.0,True,False,5.0,-5.0
apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#.json_0,apache__camel#org.apache.camel.itest.jmh.FastTypeConverterTest.typeConvertByteBufToArray#.json,0,519,0,6,502,True,False,519.0,-519.0,True,False,513.0,-513.0,True,False,17.0,-17.0
zalando__logbook#org.zalando.logbook.HttpLogFormatterBenchmark.jsonResponse#.json_0,zalando__logbook#org.zalando.logbook.HttpLogFormatterBenchmark.jsonResponse#.json,0,799,34,796,15,True,False,765.0,-765.0,True,False,3.0,-3.0,True,False,784.0,-784.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180.json,0,469,14,1548,15,True,False,455.0,-455.0,True,False,1079.0,1079.0,True,False,454.0,-454.0
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=1000.json_0,protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=1000.json,0,1006,0,1518,116,True,False,1006.0,-1006.0,True,False,512.0,512.0,True,False,890.0,-890.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithTIF#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithTIF#.json,0,14,45,45,15,True,False,31.0,31.0,True,False,31.0,31.0,True,False,1.0,1.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=bigint&evalMode=COMPLETE&hasNulls=false&isRepeating=true&processMode=GLOBAL.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=bigint&evalMode=COMPLETE&hasNulls=false&isRepeating=true&processMode=GLOBAL.json,0,202,0,0,15,True,False,202.0,-202.0,True,False,202.0,-202.0,True,False,187.0,-187.0
apache__arrow#org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmark#alignSize=3.json_0,apache__arrow#org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmark#alignSize=3.json,0,39,35,35,15,True,False,4.0,-4.0,True,False,4.0,-4.0,True,False,24.0,-24.0
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=500&messageSize=1000&messageVersion=2.json_0,apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=ONES&compressionType=LZ4&maxBatchSize=500&messageSize=1000&messageVersion=2.json,0,1208,703,2270,40,True,False,505.0,-505.0,True,False,1062.0,1062.0,True,False,1168.0,-1168.0
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=100.json_0,ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=100.json,0,750,0,0,2515,True,False,750.0,-750.0,True,False,750.0,-750.0,True,False,1765.0,1765.0
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#.json_0,eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#.json,0,158,37,37,15,True,False,121.0,-121.0,True,False,121.0,-121.0,True,False,143.0,-143.0
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=1000.json_0,protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=1000.json,0,668,0,0,55,True,False,668.0,-668.0,True,False,668.0,-668.0,True,False,613.0,-613.0
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewrite#.json_0,apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewrite#.json,0,128,57,55,15,True,False,71.0,-71.0,True,False,73.0,-73.0,True,False,113.0,-113.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2.json,0,494,0,0,1008,True,False,494.0,-494.0,True,False,494.0,-494.0,True,False,514.0,514.0
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#.json_0,openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#.json,0,712,249,249,204,True,False,463.0,-463.0,True,False,463.0,-463.0,True,False,508.0,-508.0
apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#.json_0,apache__arrow#org.apache.arrow.vector.BaseValueVectorBenchmarks.testComputeCombinedBufferSize#.json,0,281,0,0,15,True,False,281.0,-281.0,True,False,281.0,-281.0,True,False,266.0,-266.0
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1048576&pooled=true.json_0,netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1048576&pooled=true.json,0,346,235,340,15,True,False,111.0,-111.0,True,False,6.0,-6.0,True,False,331.0,-331.0
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordBarabasiAlbert#m=500&m0=1000&numOfVertices=10000.json_0,jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordBarabasiAlbert#m=500&m0=1000&numOfVertices=10000.json,0,46,1818,-1,172,True,False,1772.0,1772.0,False,True,,,True,False,126.0,126.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=min&dataType=timestamp&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=min&dataType=timestamp&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json,0,136,0,0,15,True,False,136.0,-136.0,True,False,136.0,-136.0,True,False,121.0,-121.0
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xResponse#.json_0,zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xResponse#.json,0,433,171,2067,55,True,False,262.0,-262.0,True,False,1634.0,1634.0,True,False,378.0,-378.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=longChain::5803.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=longChain::5803.json,0,162,41,1548,15,True,False,121.0,-121.0,True,False,1386.0,1386.0,True,False,147.0,-147.0
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000.json_0,JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000.json,0,863,1,-1,-1,True,False,862.0,-862.0,False,True,,,False,True,,
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedR2dbc#.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedR2dbc#.json,0,16,15,340,15,True,False,1.0,-1.0,True,False,324.0,324.0,True,False,1.0,-1.0
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5.json_0,apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5.json,0,10,1,1,5,True,False,9.0,-9.0,True,False,9.0,-9.0,True,False,5.0,-5.0
netty__netty#io.netty.buffer.CompositeByteBufRandomAccessBenchmark.setGetLong#bufferType=SMALL_CHUNKS&size=1024000.json_0,netty__netty#io.netty.buffer.CompositeByteBufRandomAccessBenchmark.setGetLong#bufferType=SMALL_CHUNKS&size=1024000.json,0,1844,0,1832,0,True,False,1844.0,-1844.0,True,False,12.0,-12.0,True,False,1844.0,-1844.0
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#.json_0,protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#.json,0,140,1,1,178,True,False,139.0,-139.0,True,False,139.0,-139.0,True,False,38.0,38.0
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline#size=4.json_0,apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline#size=4.json,0,716,0,0,15,True,False,716.0,-716.0,True,False,716.0,-716.0,True,False,701.0,-701.0
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000.json_0,eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=4500000.json,0,117,0,42,15,True,False,117.0,-117.0,True,False,75.0,-75.0,True,False,102.0,-102.0
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true.json_0,prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true.json,0,307,0,41,40,True,False,307.0,-307.0,True,False,266.0,-266.0,True,False,267.0,-267.0
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.baseline#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.baseline#.json,0,174,0,0,0,True,False,174.0,-174.0,True,False,174.0,-174.0,True,False,174.0,-174.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#.json,0,161,33,33,33,True,False,128.0,-128.0,True,False,128.0,-128.0,True,False,128.0,-128.0
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#.json_0,prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#.json,0,206,0,191,193,True,False,206.0,-206.0,True,False,15.0,-15.0,True,False,13.0,-13.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadRenderedWithArguments#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadRenderedWithArguments#.json,0,259,0,0,0,True,False,259.0,-259.0,True,False,259.0,-259.0,True,False,259.0,-259.0
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#.json_0,prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#.json,0,440,305,23,402,True,False,135.0,-135.0,True,False,417.0,-417.0,True,False,38.0,-38.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=bloom_filter&dataType=bigint&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=HASH.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=bloom_filter&dataType=bigint&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=HASH.json,0,499,0,0,15,True,False,499.0,-499.0,True,False,499.0,-499.0,True,False,484.0,-484.0
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=1&size=3.json_0,eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=1&size=3.json,0,345,0,59,322,True,False,345.0,-345.0,True,False,286.0,-286.0,True,False,23.0,-23.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000.json,0,116,0,1,466,True,False,116.0,-116.0,True,False,115.0,-115.0,True,False,350.0,350.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#.json,0,199,80,2288,15,True,False,119.0,-119.0,True,False,2089.0,2089.0,True,False,184.0,-184.0
apache__tinkerpop#org.apache.tinkerpop.jsr223.JavaTranslatorBenchmark.testTranslationWithStrategy#.json_0,apache__tinkerpop#org.apache.tinkerpop.jsr223.JavaTranslatorBenchmark.testTranslationWithStrategy#.json,0,432,63,63,15,True,False,369.0,-369.0,True,False,369.0,-369.0,True,False,417.0,-417.0
